Observation,Team Name,Elo
723,Kongdoo Monster,
723,BBQ Olivers,
723,Sandbox Gaming,2801.510427246808
723,KT Rolster,2651.037906586625
723,SK Telecom T1,2851.3125528317314
723,MVP,
723,Griffin,2881.2819877208353
723,KSV Esports,
723,Jin Air Green Wings,2488.3114202735605
723,Afreeca Freecs,2767.6485154478496
724,KT Rolster,2651.037906586625
724,Sandbox Gaming,2822.9592971665015
724,KSV Esports,
724,Kongdoo Monster,
724,Damwon Gaming,2725.706186772225
724,Griffin,2859.8331178011417
724,Jin Air Green Wings,2488.3114202735605
724,Kingzone DragonX,2908.4258145617646
724,Gen.G,2704.821634856745
724,MVP,
724,SK Telecom T1,2851.3125528317314
724,ROX Tigers,
724,Afreeca Freecs,2767.6485154478496
724,Hanwha Life Esports,2701.6477239603814
724,BBQ Olivers,
725,MVP,
725,Afreeca Freecs,2767.6485154478496
725,Gen.G,2712.638379551864
725,Sandbox Gaming,2822.9592971665015
725,SK Telecom T1,2851.3125528317314
725,Damwon Gaming,2725.706186772225
725,Griffin,2859.8331178011417
725,Hanwha Life Esports,2701.6477239603814
725,Kingzone DragonX,2908.4258145617646
725,KT Rolster,2651.037906586625
725,ROX Tigers,
725,Kongdoo Monster,
725,Jin Air Green Wings,2480.4946755784413
725,KSV Esports,
725,BBQ Olivers,
726,Griffin,2859.8331178011417
726,Jin Air Green Wings,2473.2106575739163
726,BBQ Olivers,
726,ROX Tigers,
726,Kongdoo Monster,
726,Sandbox Gaming,2822.9592971665015
726,MVP,
726,KT Rolster,2651.037906586625
726,SK Telecom T1,2851.3125528317314
726,Hanwha Life Esports,2701.6477239603814
726,Gen.G,2719.922397556389
726,KSV Esports,
726,Kingzone DragonX,2908.4258145617646
726,Afreeca Freecs,2767.6485154478496
726,Damwon Gaming,2725.706186772225
727,Kongdoo Monster,
727,Hanwha Life Esports,2701.6477239603814
727,Kingzone DragonX,2923.0747090634077
727,ROX Tigers,
727,BBQ Olivers,
727,Afreeca Freecs,2767.6485154478496
727,Jin Air Green Wings,2473.2106575739163
727,SK Telecom T1,2836.6636583300883
727,Damwon Gaming,2725.706186772225
727,Sandbox Gaming,2822.9592971665015
727,KSV Esports,
727,KT Rolster,2651.037906586625
727,Griffin,2859.8331178011417
727,Gen.G,2719.922397556389
727,MVP,
728,Damwon Gaming,2725.706186772225
728,BBQ Olivers,
728,SK Telecom T1,2858.4285237968197
728,Griffin,2859.8331178011417
728,Hanwha Life Esports,2701.6477239603814
728,Jin Air Green Wings,2473.2106575739163
728,MVP,
728,KT Rolster,2651.037906586625
728,Sandbox Gaming,2822.9592971665015
728,ROX Tigers,
728,Kingzone DragonX,2901.3098435966767
728,KSV Esports,
728,Kongdoo Monster,
728,Gen.G,2719.922397556389
728,Afreeca Freecs,2767.6485154478496
729,Jin Air Green Wings,2473.2106575739163
729,KSV Esports,
729,KT Rolster,2651.037906586625
729,BBQ Olivers,
729,Griffin,2859.8331178011417
729,Hanwha Life Esports,2701.6477239603814
729,SK Telecom T1,2843.077514242879
729,Sandbox Gaming,2822.9592971665015
729,Damwon Gaming,2725.706186772225
729,MVP,
729,Kongdoo Monster,
729,Kingzone DragonX,2916.6608531506176
729,ROX Tigers,
729,Afreeca Freecs,2767.6485154478496
729,Gen.G,2719.922397556389
730,KSV Esports,
730,MVP,
730,Hanwha Life Esports,2701.6477239603814
730,Jin Air Green Wings,2473.2106575739163
730,Kongdoo Monster,
730,Kingzone DragonX,2916.6608531506176
730,SK Telecom T1,2843.077514242879
730,Afreeca Freecs,2767.6485154478496
730,Damwon Gaming,2704.502069558515
730,Griffin,2859.8331178011417
730,Gen.G,2719.922397556389
730,KT Rolster,2672.242023800335
730,Sandbox Gaming,2822.9592971665015
730,BBQ Olivers,
730,ROX Tigers,
731,Kongdoo Monster,
731,KSV Esports,
731,Kingzone DragonX,2916.6608531506176
731,Sandbox Gaming,2822.9592971665015
731,BBQ Olivers,
731,MVP,
731,SK Telecom T1,2843.077514242879
731,Hanwha Life Esports,2701.6477239603814
731,Gen.G,2719.922397556389
731,Afreeca Freecs,2767.6485154478496
731,Jin Air Green Wings,2473.2106575739163
731,ROX Tigers,
731,Griffin,2859.8331178011417
731,KT Rolster,2656.3622779723623
731,Damwon Gaming,2720.3818153864877
732,KT Rolster,2642.0508752637284
732,BBQ Olivers,
732,KSV Esports,
732,Jin Air Green Wings,2473.2106575739163
732,SK Telecom T1,2843.077514242879
732,Sandbox Gaming,2822.9592971665015
732,Damwon Gaming,2734.6932180951217
732,MVP,
732,Gen.G,2719.922397556389
732,ROX Tigers,
732,Afreeca Freecs,2767.6485154478496
732,Kongdoo Monster,
732,Griffin,2859.8331178011417
732,Hanwha Life Esports,2701.6477239603814
732,Kingzone DragonX,2916.6608531506176
733,Hanwha Life Esports,2691.606942757051
733,BBQ Olivers,
733,SK Telecom T1,2843.077514242879
733,Afreeca Freecs,2767.6485154478496
733,Gen.G,2719.922397556389
733,Jin Air Green Wings,2473.2106575739163
733,Kongdoo Monster,
733,Griffin,2869.873899004472
733,Kingzone DragonX,2916.6608531506176
733,Sandbox Gaming,2822.9592971665015
733,MVP,
733,Damwon Gaming,2734.6932180951217
733,ROX Tigers,
733,KT Rolster,2642.0508752637284
733,KSV Esports,
734,Kongdoo Monster,
734,Sandbox Gaming,2822.9592971665015
734,Afreeca Freecs,2767.6485154478496
734,MVP,
734,BBQ Olivers,
734,Damwon Gaming,2734.6932180951217
734,Griffin,2879.1077384358155
734,Hanwha Life Esports,2682.3731033257077
734,Kingzone DragonX,2916.6608531506176
734,KT Rolster,2642.0508752637284
734,SK Telecom T1,2843.077514242879
734,Gen.G,2719.922397556389
734,ROX Tigers,
734,Jin Air Green Wings,2473.2106575739163
734,KSV Esports,
735,Griffin,2879.1077384358155
735,Kingzone DragonX,2927.0839422587023
735,Kongdoo Monster,
735,Gen.G,2719.922397556389
735,Sandbox Gaming,2822.9592971665015
735,Afreeca Freecs,2757.225426339765
735,MVP,
735,KSV Esports,
735,BBQ Olivers,
735,ROX Tigers,
735,Damwon Gaming,2734.6932180951217
735,Jin Air Green Wings,2473.2106575739163
735,KT Rolster,2642.0508752637284
735,SK Telecom T1,2843.077514242879
735,Hanwha Life Esports,2682.3731033257077
736,Gen.G,2719.922397556389
736,MVP,
736,SK Telecom T1,2843.077514242879
736,ROX Tigers,
736,BBQ Olivers,
736,Jin Air Green Wings,2473.2106575739163
736,Griffin,2879.1077384358155
736,KSV Esports,
736,Kongdoo Monster,
736,Hanwha Life Esports,2682.3731033257077
736,Damwon Gaming,2734.6932180951217
736,KT Rolster,2642.0508752637284
736,Kingzone DragonX,2901.6505505224986
736,Afreeca Freecs,2782.6588180759686
736,Sandbox Gaming,2822.9592971665015
737,Sandbox Gaming,2822.9592971665015
737,Afreeca Freecs,2805.9284761647314
737,Gen.G,2719.922397556389
737,Griffin,2879.1077384358155
737,KT Rolster,2642.0508752637284
737,Kongdoo Monster,
737,BBQ Olivers,
737,MVP,
737,KSV Esports,
737,Damwon Gaming,2734.6932180951217
737,Hanwha Life Esports,2682.3731033257077
737,ROX Tigers,
737,Kingzone DragonX,2878.380892433736
737,Jin Air Green Wings,2473.2106575739163
737,SK Telecom T1,2843.077514242879
738,BBQ Olivers,
738,Griffin,2879.1077384358155
738,Jin Air Green Wings,2473.2106575739163
738,Kongdoo Monster,
738,Gen.G,2719.922397556389
738,MVP,
738,SK Telecom T1,2824.5653098290663
738,Hanwha Life Esports,2682.3731033257077
738,Sandbox Gaming,2841.471501580314
738,Afreeca Freecs,2805.9284761647314
738,Damwon Gaming,2734.6932180951217
738,Kingzone DragonX,2878.380892433736
738,ROX Tigers,
738,KSV Esports,
738,KT Rolster,2642.0508752637284
739,Afreeca Freecs,2805.9284761647314
739,Kongdoo Monster,
739,KSV Esports,
739,Gen.G,2719.922397556389
739,KT Rolster,2642.0508752637284
739,Jin Air Green Wings,2473.2106575739163
739,Kingzone DragonX,2878.380892433736
739,SK Telecom T1,2807.916187168259
739,Sandbox Gaming,2858.1206242411213
739,Damwon Gaming,2734.6932180951217
739,Hanwha Life Esports,2682.3731033257077
739,BBQ Olivers,
739,Griffin,2879.1077384358155
739,ROX Tigers,
739,MVP,
740,Damwon Gaming,2734.6932180951217
740,SK Telecom T1,2807.916187168259
740,Griffin,2879.1077384358155
740,Afreeca Freecs,2805.9284761647314
740,Hanwha Life Esports,2682.3731033257077
740,Kingzone DragonX,2878.380892433736
740,Kongdoo Monster,
740,KSV Esports,
740,ROX Tigers,
740,MVP,
740,BBQ Olivers,
740,Gen.G,2698.5644690785884
740,KT Rolster,2663.408803741529
740,Jin Air Green Wings,2473.2106575739163
740,Sandbox Gaming,2858.1206242411213
741,ROX Tigers,
741,Hanwha Life Esports,2682.3731033257077
741,Jin Air Green Wings,2473.2106575739163
741,Afreeca Freecs,2805.9284761647314
741,Gen.G,2714.299730383009
741,Kongdoo Monster,
741,Sandbox Gaming,2858.1206242411213
741,Griffin,2879.1077384358155
741,BBQ Olivers,
741,MVP,
741,KSV Esports,
741,KT Rolster,2647.6735424371086
741,Damwon Gaming,2734.6932180951217
741,SK Telecom T1,2807.916187168259
741,Kingzone DragonX,2878.380892433736
742,Hanwha Life Esports,2682.3731033257077
742,ROX Tigers,
742,Kingzone DragonX,2878.380892433736
742,Sandbox Gaming,2858.1206242411213
742,SK Telecom T1,2807.916187168259
742,MVP,
742,Kongdoo Monster,
742,BBQ Olivers,
742,Gen.G,2693.4843730722364
742,KSV Esports,
742,KT Rolster,2668.488899747881
742,Afreeca Freecs,2805.9284761647314
742,Jin Air Green Wings,2473.2106575739163
742,Griffin,2879.1077384358155
742,Damwon Gaming,2734.6932180951217
743,ROX Tigers,
743,KT Rolster,2668.488899747881
743,Damwon Gaming,2706.050935548404
743,BBQ Olivers,
743,Jin Air Green Wings,2501.852940120634
743,MVP,
743,Kongdoo Monster,
743,Afreeca Freecs,2805.9284761647314
743,Griffin,2879.1077384358155
743,Kingzone DragonX,2878.380892433736
743,SK Telecom T1,2807.916187168259
743,Hanwha Life Esports,2682.3731033257077
743,Gen.G,2693.4843730722364
743,KSV Esports,
743,Sandbox Gaming,2858.1206242411213
744,KT Rolster,2668.488899747881
744,Afreeca Freecs,2805.9284761647314
744,Jin Air Green Wings,2493.5974965850887
744,MVP,
744,Hanwha Life Esports,2682.3731033257077
744,SK Telecom T1,2807.916187168259
744,Gen.G,2693.4843730722364
744,Griffin,2879.1077384358155
744,Kongdoo Monster,
744,KSV Esports,
744,Kingzone DragonX,2878.380892433736
744,Damwon Gaming,2714.306379083949
744,BBQ Olivers,
744,Sandbox Gaming,2858.1206242411213
744,ROX Tigers,
745,Gen.G,2693.4843730722364
745,Hanwha Life Esports,2682.3731033257077
745,Kongdoo Monster,
745,KSV Esports,
745,ROX Tigers,
745,Jin Air Green Wings,2485.9265027686974
745,BBQ Olivers,
745,MVP,
745,Afreeca Freecs,2805.9284761647314
745,Damwon Gaming,2721.9773729003405
745,SK Telecom T1,2807.916187168259
745,Sandbox Gaming,2858.1206242411213
745,Griffin,2879.1077384358155
745,KT Rolster,2668.488899747881
745,Kingzone DragonX,2878.380892433736
746,Kingzone DragonX,2878.380892433736
746,ROX Tigers,
746,Kongdoo Monster,
746,Afreeca Freecs,2805.9284761647314
746,Hanwha Life Esports,2682.3731033257077
746,Damwon Gaming,2714.4016498666338
746,MVP,
746,Jin Air Green Wings,2485.9265027686974
746,Sandbox Gaming,2858.1206242411213
746,KT Rolster,2668.488899747881
746,BBQ Olivers,
746,Griffin,2879.1077384358155
746,KSV Esports,
746,Gen.G,2693.4843730722364
746,SK Telecom T1,2815.4919102019658
747,Sandbox Gaming,2858.1206242411213
747,SK Telecom T1,2802.661717977481
747,Damwon Gaming,2727.2318420911183
747,Kingzone DragonX,2878.380892433736
747,Gen.G,2693.4843730722364
747,MVP,
747,Jin Air Green Wings,2485.9265027686974
747,Afreeca Freecs,2805.9284761647314
747,KT Rolster,2668.488899747881
747,BBQ Olivers,
747,Griffin,2879.1077384358155
747,KSV Esports,
747,Kongdoo Monster,
747,ROX Tigers,
747,Hanwha Life Esports,2682.3731033257077
748,SK Telecom T1,2790.5241508997105
748,Griffin,2879.1077384358155
748,Afreeca Freecs,2805.9284761647314
748,Kingzone DragonX,2878.380892433736
748,Damwon Gaming,2739.369409168889
748,Jin Air Green Wings,2485.9265027686974
748,KT Rolster,2668.488899747881
748,Gen.G,2693.4843730722364
748,MVP,
748,ROX Tigers,
748,Kongdoo Monster,
748,KSV Esports,
748,Sandbox Gaming,2858.1206242411213
748,BBQ Olivers,
748,Hanwha Life Esports,2682.3731033257077
749,BBQ Olivers,
749,KT Rolster,2668.488899747881
749,KSV Esports,
749,Afreeca Freecs,2805.9284761647314
749,Jin Air Green Wings,2484.0352387398348
749,MVP,
749,Hanwha Life Esports,2682.3731033257077
749,Griffin,2879.1077384358155
749,Gen.G,2693.4843730722364
749,Kingzone DragonX,2880.2721564625986
749,ROX Tigers,
749,SK Telecom T1,2790.5241508997105
749,Sandbox Gaming,2858.1206242411213
749,Damwon Gaming,2739.369409168889
749,Kongdoo Monster,
750,Damwon Gaming,2739.369409168889
750,Kingzone DragonX,2882.126462017121
750,MVP,
750,Sandbox Gaming,2858.1206242411213
750,BBQ Olivers,
750,SK Telecom T1,2790.5241508997105
750,KSV Esports,
750,Jin Air Green Wings,2482.1809331853124
750,KT Rolster,2668.488899747881
750,Griffin,2879.1077384358155
750,Afreeca Freecs,2805.9284761647314
750,Kongdoo Monster,
750,ROX Tigers,
750,Gen.G,2693.4843730722364
750,Hanwha Life Esports,2682.3731033257077
751,Kongdoo Monster,
751,Hanwha Life Esports,2682.3731033257077
751,ROX Tigers,
751,SK Telecom T1,2790.5241508997105
751,Sandbox Gaming,2858.1206242411213
751,Griffin,2883.693203017236
751,KT Rolster,2663.9034351664604
751,Kingzone DragonX,2882.126462017121
751,KSV Esports,
751,Afreeca Freecs,2805.9284761647314
751,MVP,
751,Damwon Gaming,2739.369409168889
751,Gen.G,2693.4843730722364
751,Jin Air Green Wings,2482.1809331853124
751,BBQ Olivers,
752,Kingzone DragonX,2882.126462017121
752,Sandbox Gaming,2858.1206242411213
752,MVP,
752,Damwon Gaming,2739.369409168889
752,ROX Tigers,
752,KT Rolster,2659.501874211784
752,Gen.G,2693.4843730722364
752,Hanwha Life Esports,2682.3731033257077
752,Kongdoo Monster,
752,Afreeca Freecs,2805.9284761647314
752,KSV Esports,
752,Jin Air Green Wings,2482.1809331853124
752,BBQ Olivers,
752,SK Telecom T1,2790.5241508997105
752,Griffin,2888.0947639719125
753,BBQ Olivers,
753,Gen.G,2703.164674006846
753,KSV Esports,
753,Afreeca Freecs,2805.9284761647314
753,MVP,
753,Kingzone DragonX,2882.126462017121
753,Kongdoo Monster,
753,Griffin,2888.0947639719125
753,Sandbox Gaming,2858.1206242411213
753,Jin Air Green Wings,2482.1809331853124
753,SK Telecom T1,2790.5241508997105
753,ROX Tigers,
753,Damwon Gaming,2739.369409168889
753,Hanwha Life Esports,2672.692802391098
753,KT Rolster,2659.501874211784
754,Gen.G,2692.289864954751
754,Damwon Gaming,2739.369409168889
754,KSV Esports,
754,Afreeca Freecs,2805.9284761647314
754,BBQ Olivers,
754,KT Rolster,2659.501874211784
754,Kingzone DragonX,2882.126462017121
754,SK Telecom T1,2790.5241508997105
754,MVP,
754,Griffin,2888.0947639719125
754,ROX Tigers,
754,Jin Air Green Wings,2482.1809331853124
754,Sandbox Gaming,2858.1206242411213
754,Kongdoo Monster,
754,Hanwha Life Esports,2683.567611443193
755,Jin Air Green Wings,2482.1809331853124
755,Hanwha Life Esports,2673.8186053526747
755,BBQ Olivers,
755,MVP,
755,KSV Esports,
755,KT Rolster,2659.501874211784
755,Kingzone DragonX,2882.126462017121
755,Damwon Gaming,2739.369409168889
755,Gen.G,2702.0388710452694
755,ROX Tigers,
755,Afreeca Freecs,2805.9284761647314
755,Kongdoo Monster,
755,Sandbox Gaming,2858.1206242411213
755,SK Telecom T1,2790.5241508997105
755,Griffin,2888.0947639719125
756,SK Telecom T1,2790.5241508997105
756,BBQ Olivers,
756,Gen.G,2702.0388710452694
756,Jin Air Green Wings,2482.1809331853124
756,Kongdoo Monster,
756,Afreeca Freecs,2797.4194882006864
756,KSV Esports,
756,KT Rolster,2659.501874211784
756,Griffin,2888.0947639719125
756,Damwon Gaming,2739.369409168889
756,Sandbox Gaming,2866.6296122051663
756,Hanwha Life Esports,2673.8186053526747
756,ROX Tigers,
756,MVP,
756,Kingzone DragonX,2882.126462017121
757,Sandbox Gaming,2854.6635221245238
757,Kongdoo Monster,
757,KSV Esports,
757,Kingzone DragonX,2882.126462017121
757,Jin Air Green Wings,2482.1809331853124
757,ROX Tigers,
757,KT Rolster,2659.501874211784
757,SK Telecom T1,2790.5241508997105
757,Hanwha Life Esports,2673.8186053526747
757,Gen.G,2702.0388710452694
757,Griffin,2888.0947639719125
757,Afreeca Freecs,2809.385578281329
757,MVP,
757,BBQ Olivers,
757,Damwon Gaming,2739.369409168889
758,Hanwha Life Esports,2673.8186053526747
758,Damwon Gaming,2739.369409168889
758,Jin Air Green Wings,2482.1809331853124
758,Kongdoo Monster,
758,BBQ Olivers,
758,SK Telecom T1,2790.5241508997105
758,Griffin,2888.0947639719125
758,KT Rolster,2659.501874211784
758,Sandbox Gaming,2863.3676459803905
758,KSV Esports,
758,MVP,
758,Afreeca Freecs,2800.681454425462
758,Gen.G,2702.0388710452694
758,Kingzone DragonX,2882.126462017121
758,ROX Tigers,
759,Kongdoo Monster,
759,Hanwha Life Esports,2673.8186053526747
759,SK Telecom T1,2790.5241508997105
759,Gen.G,2702.0388710452694
759,Afreeca Freecs,2800.681454425462
759,MVP,
759,KSV Esports,
759,Griffin,2888.0947639719125
759,ROX Tigers,
759,Damwon Gaming,2753.261671813381
759,BBQ Olivers,
759,Sandbox Gaming,2863.3676459803905
759,Kingzone DragonX,2868.234199372629
759,Jin Air Green Wings,2482.1809331853124
759,KT Rolster,2659.501874211784
760,Hanwha Life Esports,2673.8186053526747
760,Kongdoo Monster,
760,Sandbox Gaming,2863.3676459803905
760,Gen.G,2702.0388710452694
760,KT Rolster,2659.501874211784
760,SK Telecom T1,2790.5241508997105
760,BBQ Olivers,
760,KSV Esports,
760,Afreeca Freecs,2800.681454425462
760,MVP,
760,Kingzone DragonX,2875.0407495535796
760,Damwon Gaming,2746.4551216324303
760,Jin Air Green Wings,2482.1809331853124
760,Griffin,2888.0947639719125
760,ROX Tigers,
761,Sandbox Gaming,2863.3676459803905
761,Afreeca Freecs,2800.681454425462
761,Gen.G,2702.0388710452694
761,Damwon Gaming,2759.9959063100173
761,ROX Tigers,
761,Jin Air Green Wings,2482.1809331853124
761,BBQ Olivers,
761,KT Rolster,2659.501874211784
761,Griffin,2888.0947639719125
761,Kingzone DragonX,2861.4999648759926
761,MVP,
761,SK Telecom T1,2790.5241508997105
761,KSV Esports,
761,Hanwha Life Esports,2673.8186053526747
761,Kongdoo Monster,
762,Hanwha Life Esports,2673.8186053526747
762,Damwon Gaming,2759.9959063100173
762,KT Rolster,2659.501874211784
762,Sandbox Gaming,2863.3676459803905
762,Kongdoo Monster,
762,Jin Air Green Wings,2482.1809331853124
762,ROX Tigers,
762,Gen.G,2702.0388710452694
762,Griffin,2895.358025677017
762,BBQ Olivers,
762,KSV Esports,
762,Afreeca Freecs,2800.681454425462
762,MVP,
762,SK Telecom T1,2783.260889194606
762,Kingzone DragonX,2861.4999648759926
763,Kingzone DragonX,2861.4999648759926
763,Jin Air Green Wings,2482.1809331853124
763,Gen.G,2702.0388710452694
763,SK Telecom T1,2776.379823375908
763,ROX Tigers,
763,KT Rolster,2659.501874211784
763,Hanwha Life Esports,2673.8186053526747
763,Griffin,2902.239091495715
763,Sandbox Gaming,2863.3676459803905
763,Damwon Gaming,2759.9959063100173
763,BBQ Olivers,
763,MVP,
763,KSV Esports,
763,Afreeca Freecs,2800.681454425462
763,Kongdoo Monster,
764,BBQ Olivers,
764,Damwon Gaming,2759.9959063100173
764,Kingzone DragonX,2861.4999648759926
764,MVP,
764,KSV Esports,
764,Afreeca Freecs,2800.681454425462
764,Griffin,2902.239091495715
764,Hanwha Life Esports,2678.801589097536
764,SK Telecom T1,2776.379823375908
764,Sandbox Gaming,2863.3676459803905
764,KT Rolster,2659.501874211784
764,ROX Tigers,
764,Gen.G,2702.0388710452694
764,Kongdoo Monster,
764,Jin Air Green Wings,2477.197949440451
765,Jin Air Green Wings,2472.4265071601167
765,BBQ Olivers,
765,Kongdoo Monster,
765,Kingzone DragonX,2861.4999648759926
765,MVP,
765,KT Rolster,2659.501874211784
765,Damwon Gaming,2759.9959063100173
765,ROX Tigers,
765,KSV Esports,
765,Afreeca Freecs,2800.681454425462
765,Gen.G,2702.0388710452694
765,Griffin,2902.239091495715
765,Hanwha Life Esports,2683.5730313778704
765,SK Telecom T1,2776.379823375908
765,Sandbox Gaming,2863.3676459803905
766,KT Rolster,2659.501874211784
766,Griffin,2902.239091495715
766,Hanwha Life Esports,2683.5730313778704
766,MVP,
766,SK Telecom T1,2776.379823375908
766,Kongdoo Monster,
766,KSV Esports,
766,Sandbox Gaming,2863.3676459803905
766,Gen.G,2714.804128087198
766,Kingzone DragonX,2861.4999648759926
766,ROX Tigers,
766,Jin Air Green Wings,2472.4265071601167
766,Damwon Gaming,2759.9959063100173
766,BBQ Olivers,
766,Afreeca Freecs,2787.9161973835335
767,MVP,
767,KT Rolster,2659.501874211784
767,Hanwha Life Esports,2683.5730313778704
767,Sandbox Gaming,2863.3676459803905
767,ROX Tigers,
767,SK Telecom T1,2776.379823375908
767,Jin Air Green Wings,2472.4265071601167
767,BBQ Olivers,
767,Griffin,2902.239091495715
767,Gen.G,2726.8779415537197
767,Afreeca Freecs,2775.842383917012
767,KSV Esports,
767,Kongdoo Monster,
767,Damwon Gaming,2759.9959063100173
767,Kingzone DragonX,2861.4999648759926
768,ROX Tigers,
768,KT Rolster,2654.777580666816
768,MVP,
768,Hanwha Life Esports,2683.5730313778704
768,Sandbox Gaming,2868.0919395253586
768,BBQ Olivers,
768,Kingzone DragonX,2861.4999648759926
768,SK Telecom T1,2776.379823375908
768,Damwon Gaming,2759.9959063100173
768,Kongdoo Monster,
768,Jin Air Green Wings,2472.4265071601167
768,Gen.G,2726.8779415537197
768,Griffin,2902.239091495715
768,Afreeca Freecs,2775.842383917012
768,KSV Esports,
769,Kongdoo Monster,
769,KT Rolster,2670.2467236541697
769,BBQ Olivers,
769,MVP,
769,Gen.G,2726.8779415537197
769,Hanwha Life Esports,2683.5730313778704
769,Afreeca Freecs,2775.842383917012
769,SK Telecom T1,2776.379823375908
769,Jin Air Green Wings,2472.4265071601167
769,Griffin,2902.239091495715
769,Sandbox Gaming,2852.622796538005
769,Damwon Gaming,2759.9959063100173
769,Kingzone DragonX,2861.4999648759926
769,ROX Tigers,
769,KSV Esports,
770,Gen.G,2726.8779415537197
770,Sandbox Gaming,2857.8079089682524
770,Jin Air Green Wings,2472.4265071601167
770,Kongdoo Monster,
770,KSV Esports,
770,Hanwha Life Esports,2683.5730313778704
770,MVP,
770,SK Telecom T1,2776.379823375908
770,Griffin,2902.239091495715
770,Kingzone DragonX,2861.4999648759926
770,KT Rolster,2665.0616112239222
770,BBQ Olivers,
770,Afreeca Freecs,2775.842383917012
770,Damwon Gaming,2759.9959063100173
770,ROX Tigers,
771,ROX Tigers,
771,Afreeca Freecs,2775.842383917012
771,Gen.G,2720.4776006811726
771,Hanwha Life Esports,2683.5730313778704
771,SK Telecom T1,2776.379823375908
771,KT Rolster,2665.0616112239222
771,Kongdoo Monster,
771,BBQ Olivers,
771,KSV Esports,
771,MVP,
771,Griffin,2902.239091495715
771,Sandbox Gaming,2864.2082498407995
771,Damwon Gaming,2759.9959063100173
771,Kingzone DragonX,2861.4999648759926
771,Jin Air Green Wings,2472.4265071601167
772,Griffin,2902.239091495715
772,Kingzone DragonX,2861.4999648759926
772,Jin Air Green Wings,2472.4265071601167
772,Sandbox Gaming,2870.2922361144592
772,SK Telecom T1,2776.379823375908
772,BBQ Olivers,
772,Damwon Gaming,2759.9959063100173
772,Kongdoo Monster,
772,MVP,
772,KSV Esports,
772,Afreeca Freecs,2775.842383917012
772,Hanwha Life Esports,2683.5730313778704
772,ROX Tigers,
772,Gen.G,2714.393614407513
772,KT Rolster,2665.0616112239222
773,Gen.G,2714.393614407513
773,SK Telecom T1,2776.379823375908
773,Kongdoo Monster,
773,BBQ Olivers,
773,ROX Tigers,
773,Griffin,2903.7928266068525
773,Hanwha Life Esports,2683.5730313778704
773,KT Rolster,2665.0616112239222
773,MVP,
773,Kingzone DragonX,2861.4999648759926
773,Sandbox Gaming,2870.2922361144592
773,KSV Esports,
773,Afreeca Freecs,2775.842383917012
773,Jin Air Green Wings,2470.872772048979
773,Damwon Gaming,2759.9959063100173
774,Kingzone DragonX,2861.4999648759926
774,Griffin,2905.3211204870486
774,BBQ Olivers,
774,Damwon Gaming,2759.9959063100173
774,Jin Air Green Wings,2469.344478168783
774,Afreeca Freecs,2775.842383917012
774,MVP,
774,KSV Esports,
774,Kongdoo Monster,
774,Sandbox Gaming,2870.2922361144592
774,ROX Tigers,
774,KT Rolster,2665.0616112239222
774,SK Telecom T1,2776.379823375908
774,Gen.G,2714.393614407513
774,Hanwha Life Esports,2683.5730313778704
775,MVP,
775,KSV Esports,
775,Sandbox Gaming,2870.2922361144592
775,Gen.G,2714.393614407513
775,ROX Tigers,
775,BBQ Olivers,
775,Damwon Gaming,2770.4516885947496
775,Kingzone DragonX,2861.4999648759926
775,Kongdoo Monster,
775,Afreeca Freecs,2765.3866016322795
775,KT Rolster,2665.0616112239222
775,Griffin,2905.3211204870486
775,Jin Air Green Wings,2469.344478168783
775,SK Telecom T1,2776.379823375908
775,Hanwha Life Esports,2683.5730313778704
776,Damwon Gaming,2780.3059140001983
776,Griffin,2905.3211204870486
776,SK Telecom T1,2776.379823375908
776,MVP,
776,ROX Tigers,
776,KT Rolster,2665.0616112239222
776,BBQ Olivers,
776,Afreeca Freecs,2755.532376226831
776,Gen.G,2714.393614407513
776,Sandbox Gaming,2870.2922361144592
776,Hanwha Life Esports,2683.5730313778704
776,Kongdoo Monster,
776,Kingzone DragonX,2861.4999648759926
776,Jin Air Green Wings,2469.344478168783
776,KSV Esports,
777,KT Rolster,2658.1602929215237
777,ROX Tigers,
777,SK Telecom T1,2783.2811416783065
777,Hanwha Life Esports,2683.5730313778704
777,KSV Esports,
777,Kongdoo Monster,
777,Afreeca Freecs,2755.532376226831
777,Damwon Gaming,2780.3059140001983
777,BBQ Olivers,
777,Jin Air Green Wings,2469.344478168783
777,Gen.G,2714.393614407513
777,MVP,
777,Kingzone DragonX,2861.4999648759926
777,Griffin,2905.3211204870486
777,Sandbox Gaming,2870.2922361144592
778,Sandbox Gaming,2870.2922361144592
778,KSV Esports,
778,Gen.G,2714.393614407513
778,Jin Air Green Wings,2469.344478168783
778,Hanwha Life Esports,2683.5730313778704
778,Afreeca Freecs,2755.532376226831
778,Kingzone DragonX,2861.4999648759926
778,MVP,
778,Griffin,2905.3211204870486
778,Kongdoo Monster,
778,KT Rolster,2651.613549675472
778,SK Telecom T1,2789.8278849243584
778,Damwon Gaming,2780.3059140001983
778,BBQ Olivers,
778,ROX Tigers,
779,MVP,
779,Kongdoo Monster,
779,KT Rolster,2651.613549675472
779,Griffin,2905.3211204870486
779,Hanwha Life Esports,2698.2889451081114
779,Jin Air Green Wings,2469.344478168783
779,Damwon Gaming,2780.3059140001983
779,Gen.G,2714.393614407513
779,KSV Esports,
779,Afreeca Freecs,2755.532376226831
779,Kingzone DragonX,2846.7840511457516
779,BBQ Olivers,
